#!Stats	378333	0.416580
#A+DQ083238
>A+DQ083238 9699 1=A1+AF004885.fa 2=A1+AF069670.fa 3=A1+AF484509.fa 4=A1+U51190.fa 5=A2+AF286237.fa 6=A2+AF286238.fa 7=B+AY173951.fa 8=B+AY331295.fa 9=B+AY423387.fa 10=B+K03455.fa 11=C+AF067155.fa 12=C+AY772699.fa 13=C+U46016.fa 14=C+U52953.fa 15=D+AY371157.fa 16=D+K03454.fa 17=D+U88824.fa 18=F1+AF005494.fa 19=F1+AF075703.fa 20=F1+AF077336.fa 21=F1+AJ249238.fa 22=F2+AF377956.fa 23=F2+AJ249236.fa 24=F2+AJ249237.fa 25=F2+AY371158.fa 26=G+AF061641.fa 27=G+AF061642.fa 28=G+AF084936.fa 29=H+AF005496.fa 30=H+AF190127.fa 31=H+AF190128.fa 32=J+AF082394.fa 33=J+AF082395.fa 34=K+AJ249235.fa 35=K+AJ249239.fa 36=N+AJ006022.fa 37=N+AJ271370.fa 38=N+AY532635.fa 39=O+AJ302647.fa 40=O+AY169812.fa 41=O+L20571.fa 42=O+L20587.fa
3579	3579	9	13,21
3580	3582	17	3
3583	3583	17	14
3584	3585	27	27
3586	3588	25	25,27
3589	3601	27	36
3602	3615	32	29
3616	3618	30	11
3619	3621	27	11,27
3622	3634	24	11,18,27
3635	3639	12	36,38
3640	3640	8	24
3641	3641	8	41
3642	3642	7	15,41
3643	3643	10	3,4
3644	3645	10	37
3646	3646	10	1
3647	3650	23	12,14
3651	3651	20	7,15
3652	3653	19	7,8,15
3654	3654	17	7,8,15,35
3655	3656	16	7,8,15,28,35
3657	3657	14	7,8,15,27,28,35
3658	3658	13	7,8,15,22,23,27,28,35
3659	3661	12	6,7,8,15,22,23,26,27,28,35
3662	3662	9	6,7,8,11,15,22,23,26,27,28,35
3663	3663	8	6,7,8,11,15,22,23,25,26,27,28,35
3664	3664	8	35
3665	3665	7	1,10,11,13,15,16,18,21,22,24,25,30,33,34,35
3666	3666	9	23
3667	3668	9	40
3669	3670	27	34
3671	3680	52	13
3681	3720	57	11
3721	3722	32	25
3723	3726	30	7,25
3727	3728	26	7,10,22,25
3729	3733	24	7,10,17,22,25
3734	3738	19	7,10,17,22,25,40
3739	3739	14	7,10,11,12,17,18,22,25,30,31,35,40
3740	3753	46	8
3754	3786	56	10
3787	3798	39	11
3799	3835	68	14
3836	3845	31	5,6,11,14,23
3846	3848	21	5,6,9,11,14,23,24,34
3849	3850	18	5,6,9,11,12,14,23,24,34
3851	3851	16	5,6,9,11,12,14,15,17,22,23,24,25,33,34
3852	3854	15	5,6,9,11,12,13,14,15,17,22,23,24,25,33,34
3855	3855	12	5,6,9,11,12,13,14,15,17,22,23,24,25,33,34,36
3856	3856	11	1,5,6,9,11,12,13,14,15,17,22,23,24,25,32,33,34,36
3857	3857	10	1,4,5,6,9,11,12,13,14,15,17,22,23,24,25,32,33,34,36
3858	3858	9	1,4,5,6,9,11,12,13,14,15,16,17,22,23,24,25,32,33,34,36
3859	3864	14	19
3865	3865	9	2
3866	3867	9	20,40
3868	3875	27	11,13
3876	3877	19	11,13,29
3878	3882	17	11,13,29,30
3883	3888	13	34
3889	3889	9	13
3890	3890	8	13,32
3891	3891	18	8
3892	3893	17	8,39
3894	3894	15	8,23,24,39
3895	3895	20	2
3896	3897	27	11
3898	3909	30	14
3910	3910	18	14,16,18,21,23,25
3911	3911	17	14,16,17,18,21,22,23,25,35
3912	3915	16	12,14,16,17,18,21,22,23,25,35
3916	3916	12	2,4,5,12,14,16,17,18,21,22,23,25,35
3917	3918	11	2,3,4,5,7,12,14,16,17,18,21,22,23,24,25,35
3919	3919	9	2,3,4,5,7,8,12,14,16,17,18,21,22,23,24,25,35
3920	3920	8	2,3,4,5,7,8,10,12,14,16,17,18,21,22,23,24,25,30,35
3921	3921	7	2,3,4,5,7,8,10,12,14,16,17,18,21,22,23,24,25,29,30,35,38
3922	3923	8	1,19
3924	3924	7	29
3925	3925	7	6
3926	3926	7	40
3927	3927	6	40,42
3928	3928	6	41
3929	3935	16	13,14
3936	3936	9	13,14,17
3937	3937	8	13,14,17,36
3938	3938	9	26
3939	3942	12	30
3943	3943	11	4
3944	3945	14	26
3946	3949	12	13,26,27
3950	3950	8	13,26,27,28,34,39,40,41,42
3951	3951	9	8,38
3952	3952	9	35
3953	3953	8	8,35,37
3954	3954	7	8,15,29,35,37
3955	3955	9	1,7,10,17,18,22,24,25,32,33
3956	3956	8	1,7,10,12,17,18,22,24,25,32,33
3957	3957	7	1,2,7,9,10,12,17,18,22,24,25,32,33,36
3958	3958	7	9,15,23
3959	3961	19	13,23,31
3962	3964	16	13,15,23,29,31
3965	3966	13	13,15,17,22,23,24,25,29,31
3967	3967	11	5,13,15,17,22,23,24,25,26,29,31
3968	3969	10	5,6,13,15,17,22,23,24,25,26,29,31
3970	3970	8	5,6,13,15,17,22,23,24,25,26,29,30,31,34
3971	3972	10	28
3973	3973	8	17,20,28,42
3974	3974	9	40
3975	3975	8	11,14,28,32,40
3976	3976	7	1,9,11,14,16,28,32,40,41,42
3977	3977	9	33
3978	3978	8	33,37,38
3979	3990	32	29,31
3991	4002	39	11
4003	4003	27	11,34
4004	4007	26	1,11,13,14,18,24,34
4008	4008	22	1,4,11,13,14,18,24,34
4009	4010	21	1,4,11,13,14,18,22,24,25,34,35
4011	4011	19	1,4,11,13,14,18,22,24,25,26,34,35
4012	4012	18	1,2,4,11,13,14,18,22,23,24,25,26,34,35
4013	4013	17	1,2,4,11,13,14,18,22,23,24,25,26,27,28,34,35
4014	4015	16	1,2,4,8,11,13,14,18,22,23,24,25,26,27,28,34,35
4016	4017	14	1,2,4,6,8,11,13,14,16,18,22,23,24,25,26,27,28,34,35
4018	4019	12	1,2,4,6,8,11,13,14,16,18,22,23,24,25,26,27,28,32,33,34,35
4020	4020	10	1,2,4,6,8,10,11,13,14,16,18,22,23,24,25,26,27,28,32,33,34,35
4021	4021	9	1,2,4,6,8,10,11,13,14,16,18,19,20,22,23,24,25,26,27,28,32,33,34,35
4022	4022	8	1,2,4,6,8,10,11,13,14,16,18,19,20,22,23,24,25,26,27,28,32,33,34,35,37
4023	4024	10	12
4025	4025	8	9,12
4026	4026	7	9,12,15
4027	4027	7	39
4028	4028	7	5,22,25,35
4029	4029	7	21
4030	4030	7	14,19,21,36
4031	4033	58	34
4034	4095	87	12
4096	4110	34	11
4111	4120	47	18
4121	4130	43	23,25
4131	4131	33	23,24,25
4132	4170	80	14
4171	4174	41	11,13,14
4175	4197	37	11,12,13,14
4198	4198	14	11,12,13,14,23,28
4199	4204	13	11,12,13,14,15,23,27,28
4205	4205	9	36
4206	4209	12	31
4210	4210	8	31,34,35
4211	4212	8	6
4213	4215	29	11
4216	4221	38	35
4222	4237	41	13
4238	4239	25	13,14
4240	4257	29	12
4258	4263	27	39
4264	4269	32	32,33
4270	4270	26	4,22,32,33
4271	4271	25	4,14,22,32,33
4272	4274	24	3,4,14,15,22,32,33
4275	4275	21	3,4,14,15,19,22,32,33
4276	4276	20	3,4,14,15,19,22,32,33,34
4277	4277	19	3,4,9,10,14,15,16,19,22,24,26,32,33,34
4278	4278	18	3,4,7,9,10,14,15,16,18,19,22,23,24,25,26,31,32,33,34
4279	4280	17	2,3,4,7,9,10,12,14,15,16,18,19,22,23,24,25,26,31,32,33,34
4281	4282	15	2,3,4,7,9,10,12,14,15,16,18,19,22,23,24,25,26,28,31,32,33,34
4283	4284	13	1,2,3,4,7,9,10,12,14,15,16,18,19,21,22,23,24,25,26,28,31,32,33,34,35
4285	4296	27	11
4297	4311	57	14
4312	4335	44	30
4336	4345	20	25,30
4346	4348	10	11,25,30
4349	4349	7	8,11,25,30,34
4350	4350	7	38
4351	4352	9	3,5,11,13,15,17,25,28,42
4353	4353	7	3,5,9,11,12,13,15,17,24,25,28,32,42
4354	4354	8	39,42
4355	4356	9	23
4357	4371	41	25
4372	4396	51	1
4397	4398	26	1,29
4399	4401	24	1,11,20,29
4402	4405	21	1,11,18,20,29
4406	4408	17	1,3,11,18,20,29
4409	4416	32	2
4417	4432	24	2,4
4433	4433	8	1,2,3,4,12,20
4434	4434	7	1,2,3,4,12,19,20,42
4435	4435	6	1,2,3,4,12,19,20,22,24,26,27,32,33,42
4436	4436	9	27
4437	4437	10	17,28,38,41
4438	4438	9	7,10,15,16,17,28,31,33,38,41
4439	4439	8	7,10,15,16,17,28,31,33,38,39,41,42
4440	4440	7	7,8,10,13,15,16,17,18,28,31,33,35,38,39,41,42
4441	4441	8	40
4442	4445	34	1
4446	4447	30	1,27,32
4448	4452	28	1,15,16,27,32,33
4453	4453	23	1,3,6,15,16,27,30,32,33
4454	4454	22	1,3,6,15,16,27,29,30,32,33
4455	4459	21	1,3,6,15,16,27,28,29,30,32,33
4460	4460	16	1,2,3,6,15,16,27,28,29,30,32,33
4461	4461	15	1,2,3,5,6,15,16,27,28,29,30,32,33
4462	4467	14	1,2,3,5,6,15,16,23,24,25,27,28,29,30,32,33,34
4468	4468	8	1,2,3,5,6,7,8,9,10,14,15,16,17,23,24,25,26,27,28,29,30,32,33,34
4469	4469	7	1,2,3,5,6,7,8,9,10,14,15,16,17,22,23,24,25,26,27,28,29,30,32,33,34,35
4470	4470	7	11,12,16,38
4471	4472	11	12,13
4473	4474	9	4,12,13
4475	4475	8	31
4476	4476	8	39
4477	4483	13	1,3,18,19,22,23,26,28,30,32,33,34,35
4484	4484	7	9,13,14,31
4485	4485	7	4,15,28
4486	4486	8	29
4487	4487	7	10,29,31
4488	4488	10	40
4489	4489	9	9,36,37,38,40,42
4490	4490	8	4,9,13,36,37,38,40,42
4491	4506	31	1
4507	4507	15	1,2
4508	4509	14	1,2,4
4510	4510	41	11
4511	4518	40	11,14
4519	4525	38	35
4526	4528	31	16,35
4529	4529	28	6,16,35
4530	4534	27	6,15,16,35
4535	4537	22	5,6,15,16,17,35
4538	4538	19	5,6,15,16,17,35,37
4539	4540	18	4,5,6,15,16,17,35,37
4541	4541	16	3,4,5,6,15,16,17,35,37
4542	4543	15	3,4,5,6,15,16,17,32,35,37
4544	4544	13	3,4,5,6,15,16,17,32,35,36,37,38
4545	4549	12	3,4,5,6,15,16,17,29,32,35,36,37,38
4550	4550	7	3,4,5,6,15,16,17,19,29,32,35,36,37,38
4551	4551	8	7,16
4552	4552	8	11,12,13,14
4553	4553	7	11,12,13,14,23
4554	4554	9	17,34
4555	4555	8	8,17,34
4556	4556	7	1,2,7,8,9,10,17,20,21,24,34
4557	4557	8	41
4558	4560	10	4,29,36,37,38
4561	4561	8	14
4562	4563	9	25
4564	4568	32	1
4569	4596	52	4
4597	4598	24	1,4
4599	4603	42	14
4604	4606	37	14,25
4607	4613	34	11,14,25
4614	4621	27	11,14,20,25
4622	4622	19	2,11,14,20,25
4623	4628	42	29
4629	4641	69	1
4642	4662	56	1,2
4663	4674	35	1,2,28
4675	4692	35	31
4693	4704	29	20
4705	4713	20	9
4714	4716	20	2
4717	4717	113	1
4718	4740	112	1,3
4741	4741	89	1,3,11,12,29
4742	4742	88	1,3,11,12,22,29
4743	4745	87	1,2,3,11,12,22,29
4746	4747	84	1,2,3,11,12,15,22,29
4748	4749	82	1,2,3,11,12,15,22,29,31
4750	4750	80	1,2,3,11,12,15,22,24,29,31
4751	4752	79	1,2,3,11,12,15,22,23,24,25,29,31
4753	4758	77	1,2,3,11,12,15,22,23,24,25,28,29,31
4759	4761	71	1,2,3,11,12,15,21,22,23,24,25,28,29,31
4762	4767	68	1,2,3,4,11,12,15,21,22,23,24,25,28,29,31
4768	4800	62	1,2,3,4,11,12,15,19,20,21,22,23,24,25,28,29,31
4801	4801	29	1,2,3,4,5,6,11,12,15,19,20,21,22,23,24,25,28,29,31,32,33
4802	4805	28	1,2,3,4,5,6,11,12,15,16,19,20,21,22,23,24,25,28,29,31,32,33
4806	4807	24	1,2,3,4,5,6,11,12,15,16,19,20,21,22,23,24,25,28,29,31,32,33,36
4808	4808	22	1,2,3,4,5,6,9,11,12,15,16,19,20,21,22,23,24,25,28,29,31,32,33,36
4809	4810	21	1,2,3,4,5,6,9,11,12,15,16,19,20,21,22,23,24,25,28,29,31,32,33,36,38
4811	4812	19	1,2,3,4,5,6,9,11,12,15,16,19,20,21,22,23,24,25,28,29,30,31,32,33,36,38
4813	4813	17	1,2,3,4,5,6,9,11,12,15,16,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,38
4814	4816	16	1,2,3,4,5,6,9,11,12,15,16,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,37,38
4817	4820	13	1,2,3,4,5,6,8,9,11,12,15,16,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,37,38
4821	4821	9	1,2,3,4,5,6,8,9,11,12,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,37,38,40
4822	4822	8	1,2,3,4,5,6,8,9,11,12,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,36,37,38,39,40,42
4823	4824	8	35
4825	4825	7	37
4826	4826	6	7,8,37,39
4827	4827	7	35
4828	4830	12	15,34
4831	4842	46	2,3,10,11,22,34
4843	4846	34	2,3,10,11,22,23,34
4847	4848	30	2,3,4,10,11,22,23,34
4849	4851	28	2,3,4,7,10,11,22,23,34
4852	4853	25	2,3,4,7,8,10,11,22,23,34
4854	4858	23	2,3,4,7,8,10,11,22,23,32,34
4859	4866	18	2,3,4,7,8,10,11,22,23,27,28,32,34
4867	4867	10	2,3,4,7,8,9,10,11,22,23,27,28,32,34
4868	4868	9	2,3,4,5,7,8,9,10,11,22,23,27,28,32,34
4869	4869	8	2,3,4,5,7,8,9,10,11,22,23,27,28,32,34,39
4870	4870	8	25
4871	4872	9	36,38
4873	4873	7	6,17,21,33,36,38
4874	4874	8	15,24,35,40,41,42
4875	4876	8	14,21
4877	4877	6	14,21,27,29
4878	4921	66	1
4922	4923	22	1,3,4,5,6,15,28
4924	4925	23	26
4926	4938	21	26,33
4939	4940	9	11,14
4941	4944	10	42
4945	4947	32	5,6
4948	4948	29	5,6,26,27,33,34
4949	4949	28	5,6,11,26,27,33,34,35
4950	4952	27	5,6,7,8,9,10,11,16,17,26,27,33,34,35
4953	4953	24	5,6,7,8,9,10,11,15,16,17,26,27,28,29,30,33,34,35
4954	4956	35	32
4957	4966	32	1,32
4967	4989	34	3
4990	4993	35	1,5,32,33
4994	4995	31	1,5,27,32,33
4996	4997	29	1,5,6,23,27,32,33
4998	5000	27	1,5,6,21,23,27,32,33
5001	5001	24	1,5,6,21,23,27,28,32,33
5002	5002	23	1,5,6,18,21,23,27,28,32,33
5003	5003	22	1,5,6,7,18,21,23,27,28,32,33
5004	5006	21	1,5,6,7,18,21,23,24,27,28,32,33
5007	5009	18	1,5,6,7,10,18,19,21,23,24,27,28,32,33
5010	5015	15	1,3,5,6,7,10,18,19,21,23,24,27,28,32,33
5016	5017	9	1,3,4,5,6,7,8,10,18,19,20,21,23,24,27,28,32,33
5018	5018	9	9
5019	5019	8	9,13
5020	5021	9	11,22
5022	5022	10	39
5023	5023	9	39,41
5024	5024	10	2
5025	5025	9	2,12
5026	5096	78	27
5097	5103	28	22
5104	5104	33	3
5105	5117	32	3,27
5118	5125	19	3,26,27
5126	5127	11	3,6,7,16,20,21,26,27,30,32
5128	5128	9	3,6,7,16,19,20,21,26,27,30,32,33,35
5129	5130	13	1
5131	5132	11	1,12
5133	5134	10	11
5135	5135	11	15
5136	5136	10	13,15
5137	5137	10	29
5138	5138	10	3,6,7,17,20,21,26,27,35
5139	5139	9	2,3,4,5,6,7,9,17,18,20,21,24,26,27,35
5140	5140	9	22,30
5141	5141	8	10,22,23,28,30
5142	5142	8	39
5143	5144	8	13,36,37
5145	5145	6	5,13,36,37
5146	5146	7	19
5147	5147	9	4,11,17,40
5148	5148	8	4,11,17,27,28,32,33,40,41,42
5149	5149	10	5,6,17,21,25,35
5150	5150	9	5,6,10,17,21,25,35
5151	5151	8	1,5,6,8,10,11,12,17,21,22,25,34,35,37,38,39
5152	5153	10	13
5154	5154	9	25
5155	5156	10	20
5157	5157	24	26
5158	5163	23	18,26
5164	5165	17	18,23,26
5166	5171	45	20
5172	5181	43	27
5182	5185	33	26,27
5186	5211	36	16
5212	5213	10	16,18
5214	5215	11	15
5216	5217	11	11,33
5218	5219	9	11,14,33
5220	5220	8	10,14
5221	5223	11	34
5224	5226	10	23
5227	5227	8	31
5228	5228	7	11,14,31,33
5229	5229	22	4,5
5230	5239	42	2
5240	5251	61	1
5252	5260	49	1,4
5261	5272	40	1,4,6
5273	5274	28	1,2,4,6
5275	5276	26	1,2,4,6,26
5277	5278	24	1,2,3,4,6,26
5279	5284	22	1,2,3,4,6,26,28
5285	5285	16	1,2,3,4,5,6,25,26,28,30
5286	5287	15	1,2,3,4,5,6,7,12,13,17,25,26,28,30
5288	5289	13	1,2,3,4,5,6,7,12,13,17,19,20,21,22,23,25,26,28,29,30,31,36
5290	5290	11	1,2,3,4,5,6,7,8,9,10,12,13,17,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36
5291	5294	11	38
5295	5296	7	38,39,42
5297	5297	9	14
5298	5299	8	8,9,14,18
5300	5300	6	8,9,11,13,14,16,18,39
5301	5301	8	19,34
5302	5302	9	40,41
5303	5304	8	39,40,41,42
5305	5305	7	27
5306	5306	9	28
5307	5307	8	14,28
5308	5308	9	10,13,16,26
5309	5309	8	7,8,10,13,16,17,26,28,32,33
5310	5310	7	7,8,10,12,13,16,17,26,28,32,33,41
5311	5311	7	12,17,21,23,25,31,38
5312	5312	8	40,42
5313	5313	7	27,40,42
5314	5314	7	18,24,36
5315	5315	7	37
5316	5316	9	1,3,9,14,18,19,20,22,23,25,29,30,35,36
5317	5317	8	1,3,9,14,18,19,20,21,22,23,24,25,29,30,35,36
5318	5325	19	28
5326	5328	11	2,21,26,28
5329	5329	8	2,18,21,24,26,28,34
5330	5331	8	6,42
5332	5332	6	4,5,6,15,17,29,42
5333	5333	7	6,9,41
5334	5335	9	1
5336	5336	7	1,3,16,38
5337	5337	7	5,12,32,33,36
5338	5341	25	4
5342	5343	21	4,24
5344	5349	19	3,4,24
5350	5351	13	2,3,4,24
5352	5352	11	2,3,4,24,28
5353	5353	10	2,3,4,24,26,28
5354	5354	9	2,3,4,24,26,28,29
5355	5355	8	2,3,4,5,6,24,26,27,28,29
5356	5359	11	10
5360	5360	8	26,30
5361	5361	8	2,3,24,27,28,37
5362	5362	8	17
5363	5363	8	39
5364	5370	44	2
5371	5371	37	2,4
5372	5377	36	2,4,24,27
5378	5382	30	2,3,4,24,27
5383	5383	25	2,3,4,14,24,27
5384	5386	24	2,3,4,14,18,19,20,22,24,25,27,28,29
5387	5395	21	2,3,4,13,14,18,19,20,22,24,25,27,28,29
5396	5396	12	2,3,4,11,12,13,14,15,18,19,20,22,24,25,27,28,29
5397	5397	11	2,3,4,11,12,13,14,15,16,17,18,19,20,22,24,25,27,28,29
5398	5398	10	2,3,4,6,11,12,13,14,15,16,17,18,19,20,22,24,25,27,28,29
5399	5399	9	2,3,4,6,7,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,32,33
5400	5400	8	2,3,4,6,7,8,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,32,33
5401	5401	10	37
5402	5404	12	42
5405	5405	9	8,39,42
5406	5406	9	1
5407	5407	8	1,37,38
5408	5408	8	41
5409	5410	9	2,3,4,7,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,33,35
5411	5411	7	2,3,4,7,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,33,34,35
5412	5412	6	2,3,4,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,33,34,35,40
5413	5414	10	36
5415	5415	12	10
5416	5418	11	10,32
5419	5419	9	19
5420	5420	8	9,19,26
5421	5421	8	10
5422	5422	8	40
5423	5423	7	13,40
5424	5424	8	37
5425	5426	9	28
5427	5427	7	3,28,39,40
5428	5428	13	10,27
5429	5429	12	6,8,9,10,27,31
5430	5431	11	1,5,6,8,9,10,27,31
5432	5432	9	1,5,6,8,9,10,27,31,41
5433	5433	8	1,5,6,8,9,10,26,27,31,34,41
5434	5434	9	19
5435	5436	12	33
5437	5438	12	4
5439	5439	10	4,37,40
5440	5440	9	4,28,37,38,40
5441	5441	8	4,11,23,28,30,37,38,40
5442	5444	40	1
5445	5465	37	1,2
5466	5482	35	4
5483	5484	22	2
5485	5499	22	26
5500	5500	9	16,28
5501	5501	10	27
5502	5502	10	15
5503	5504	9	15,31,40
5505	5505	8	8,16,21,25
5506	5506	8	36,38
5507	5508	12	13
5509	5509	24	29,30
5510	5531	30	1
5532	5532	8	1,40
5533	5533	8	27,40,41
5534	5534	7	12,13,20,27,29,30,40,41
5535	5535	8	17,39
5536	5538	20	2
5539	5541	41	4
5542	5544	38	4,29,30
5545	5548	35	4,6,29,30
5549	5577	37	3
5578	5579	9	17
5580	5580	9	41
5581	5589	59	4
5590	5622	50	2,4
5623	5626	17	1,2,4
5627	5628	13	1,2,4,22
5629	5631	11	1,2,4,22,24,25
5632	5633	9	21
5634	5634	7	12,21
5635	5635	6	12,14,21,41
5636	5636	6	11,14,19,21,23,29,33,37,42
5637	5637	6	36
5638	5638	6	17
5639	5639	6	13,20,30
5640	5640	7	38
5641	5642	19	1,2,4,26,27,28
5643	5643	17	1,2,4,19,21,26,27,28,35
5644	5644	16	1,2,4,18,19,21,26,27,28,35
5645	5648	15	1,2,4,18,19,21,26,27,28,35,40
5649	5649	11	1,2,3,4,18,19,21,26,27,28,35,40
5650	5650	10	1,2,3,4,18,19,20,21,26,27,28,35,40
5651	5651	9	1,2,3,4,18,19,20,21,26,27,28,32,33,35,40
5652	5652	8	1,2,3,4,8,16,18,19,20,21,26,27,28,32,33,35,40
5653	5653	8	5
5654	5655	10	41
5656	5656	8	39,41
5657	5657	7	5,6,30,39,41
5658	5658	7	12,21,42
5659	5659	8	9,12,14,25,31
5660	5660	8	33
5661	5675	27	1
5676	5681	16	15,16
5682	5683	13	2
5684	5686	11	2,3,5,6,26,27
5687	5688	8	2,3,5,6,12,26,27,35
5689	5689	8	1,4,18
5690	5690	7	1,4,8,9,18,32,41
5691	5692	15	30
5693	5695	13	15,25,30
5696	5697	10	3,5,6,15,25,30
5698	5698	8	1,3,4,5,6,8,15,18,25,30,32
5699	5699	10	7,11,42
5700	5702	9	7,11,20,39,40,42
5703	5703	8	22,29
5704	5704	7	2,22,26,27,29,31
5705	5705	8	39,40
5706	5706	8	42
5707	5709	11	5
5710	5711	8	5,7,11,14,17,35,40
5712	5718	15	26
5719	5720	12	2
5721	5721	16	15
5722	5722	15	15,30,35
5723	5723	14	3,15,22,30,34,35
5724	5724	13	3,15,16,22,30,34,35
5725	5727	12	3,4,15,16,22,30,34,35
5728	5728	9	3,4,14,15,16,22,27,30,34,35
5729	5729	8	3,4,8,10,12,14,15,16,22,27,28,30,34,35
5730	5730	7	3,4,8,10,12,14,15,16,18,19,22,27,28,30,32,34,35
5731	5731	7	36,38
5732	5732	8	15
5733	5733	8	1,7
5734	5734	7	1,7,17
5735	5741	25	5
5742	5745	39	1
5746	5746	35	1,3
5747	5758	34	1,3,6
5759	5778	31	35
5779	5780	11	34,35
5781	5781	11	2,20
5782	5790	24	5
5791	5792	15	5,21,24,25
5793	5794	13	3,5,19,21,23,24,25,31
5795	5800	11	3,5,8,16,19,21,22,23,24,25,31
5801	5801	7	11,12,13
5802	5802	10	4
5803	5804	9	2,4
5805	5805	8	1,28
5806	5806	7	1,4,19,28,29
5807	5808	9	27
5809	5809	8	33
5810	5810	7	1,3,15,18,20,32,33,39
5811	5811	7	14
5812	5812	7	30
5813	5813	10	20
5814	5814	9	8,16,19,20
5815	5815	8	8,16,19,20,21,23
5816	5816	8	2,24,31,37,38,40
5817	5817	11	7,10,11,12,13,27,35,36
5818	5818	10	7,10,11,12,13,15,18,27,32,33,35,36,41,42
5819	5819	9	7,10,11,12,13,15,18,27,30,32,33,35,36,41,42
5820	5820	8	6,7,10,11,12,13,15,18,27,30,32,33,35,36,41,42
5821	5822	10	28
5823	5823	8	28,40,41,42
5824	5828	19	16
5829	5835	15	32,33,34,35
5836	5837	9	5,6,9
5838	5838	9	10
5839	5840	10	14,30
5841	5841	8	14,30,39,41,42
5842	5842	7	7,10,14,20,30,36,37,38,39,41,42
5843	5843	9	5,19,25,29
5844	5844	8	1,2,5,18,19,21,22,25,29,30,31
5845	5847	15	33,35
5848	5848	12	17,33,35
5849	5849	11	4,17,33,35
5850	5850	10	4,12,17,33,35
5851	5851	9	4,12,17,23,33,35
5852	5852	8	3,4,6,11,12,13,14,15,16,17,23,26,33,35
5853	5860	28	2
5861	5870	20	1,2
5871	5872	10	1,2,20
5873	5874	9	41
5875	5875	8	12
5876	5876	9	39,40
5877	5877	9	17,25
5878	5878	8	5,13,17,25,26,32,33
5879	5879	7	5,13,17,22,24,25,26,30,32,33,37
5880	5880	7	24,41
5881	5881	7	5,30,31,36
5882	5899	42	2
5900	5910	27	6
5911	5911	16	6,35
5912	5913	15	6,29,30,35
5914	5916	13	4,6,29,30,35
5917	5922	18	8
5923	5923	13	27
5924	5929	29	1
5930	5953	49	3
5954	5975	28	4
5976	5976	7	15
5977	5977	8	36
5978	5978	7	3,5,29,36,39,40,41,42
5979	5979	7	13
5980	5985	13	1,16
5986	5986	7	1,8,16
5987	5987	7	13
5988	5988	13	28
5989	5990	12	4,27,28
5991	5999	17	23
6000	6000	8	23,40
6001	6001	8	8,17
6002	6002	7	2,4,8,9,17
6003	6003	8	26,38
6004	6004	7	2,4,26,35,37,38
6005	6005	6	2,3,4,5,26,31,32,35,36,37,38
6006	6006	8	11
6007	6007	7	11,38
6008	6008	7	12
6009	6009	7	1,3,5,27,28,32,33
6010	6010	8	39
6011	6011	7	39,41
6012	6012	11	26
6013	6013	10	14,26
6014	6014	9	14,22,26
6015	6015	9	23,27,30
6016	6016	8	21,23,27,30
6017	6017	7	3,4,13,17,18,20,21,23,27,30,32,33,39
6018	6018	8	22,25
6019	6019	9	16,41
6020	6021	10	31
6022	6022	8	14,31
6023	6023	7	10,14,15,19,30,31,34,40
6024	6024	8	22,36
6025	6025	8	39
6026	6026	7	20,39
6027	6027	8	28
6028	6028	9	25
6029	6029	8	5,25
6030	6030	9	37
6031	6031	9	2,3,8,10,11,14,15,17,29,30,31,34
6032	6032	10	28
6033	6039	14	21
6040	6041	10	42
6042	6042	8	24,41,42
6043	6043	8	28
6044	6044	7	16,28,34
6045	6046	10	25,32,33
6047	6047	9	27
6048	6048	18	26
6049	6069	28	3
6070	6070	7	3,30
6071	6071	9	6,14,29,32,33
6072	6072	8	2,4,6,14,15,29,32,33
6073	6073	7	2,4,6,11,14,15,16,23,24,27,29,31,32,33,34,35
6074	6074	7	26,42
6075	6075	6	1,5,12,15,20,24,26,34,42
6076	6076	6	31
6077	6077	7	6
6078	6078	6	3,6,42
6079	6079	6	9,28
6080	6080	5	7,9,10,28,39
6081	6081	10	11
6082	6084	13	1
6085	6088	14	6
6089	6095	18	5
6096	6097	18	1
6098	6099	16	1,2
6100	6106	14	1,2,4
6107	6107	7	1,2,4,10,17
6108	6108	6	1,2,3,4,5,6,7,9,10,11,14,15,16,17,19,33,36
6109	6109	7	6,41
6110	6110	8	13,31
6111	6111	8	32,37
6112	6113	9	31
6114	6117	11	18
6118	6118	7	18,33
6119	6119	8	12
6120	6120	8	1,16,27,40
6121	6121	8	21,22,23,25
6122	6122	7	21,22,23,25,31
6123	6123	7	5
6124	6124	7	2,19,32,34,41
6125	6131	29	2
6132	6142	22	1,2,3,4
6143	6143	14	30
6144	6145	13	7,8,10,11,12,30,35
